condition,frame_index,mode,observation_cos_mean,observation_cos_z1,observation_cos_z4,observation_mse_mean,observation_mse_z1,observation_mse_z4,position_bin,semantic_cos_mean,semantic_cos_z1,semantic_cos_z4,semantic_mse_mean,semantic_mse_z1,semantic_mse_z4,sequence
Clean,198,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.947859138250351,0.9728202223777771,0.9228980541229248,0.00894045946188271,0.00778077682480216,0.01010014209896326,0006
Clean,198,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9636697769165039,0.983534574508667,0.9438049793243408,0.006003165617585182,0.004626157693564892,0.0073801735416054726,0006
Clean,199,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9478169977664948,0.972818911075592,0.9228150844573975,0.008942413842305541,0.007779060397297144,0.010105767287313938,0006
Clean,199,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9625504612922668,0.9832014441490173,0.9418994784355164,0.006168730789795518,0.004717058036476374,0.007620403543114662,0006
Clean,200,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9477466940879822,0.9728145599365234,0.9226788282394409,0.008954930119216442,0.00777821522206068,0.010131645016372204,0006
Clean,200,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.961527943611145,0.9828813672065735,0.9401745200157166,0.006327307783067226,0.00480423029512167,0.007850385271012783,0006
Clean,201,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9475621283054352,0.9727793335914612,0.9223449230194092,0.008984888438135386,0.007788257673382759,0.010181519202888012,0006
Clean,201,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9731773138046265,0.9847902655601501,0.9615643620491028,0.004700899822637439,0.004287889692932367,0.00511390995234251,0006
Clean,202,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9475876986980438,0.9728115797042847,0.922363817691803,0.008987854002043605,0.007780441548675299,0.010195266455411911,0006
Clean,202,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9706570208072662,0.9851152300834656,0.9561988115310669,0.005003700498491526,0.004191398620605469,0.0058160023763775826,0006
Clean,203,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9479093849658966,0.9728655219078064,0.9229532480239868,0.00893515138886869,0.0077632577158510685,0.01010704506188631,0006
Clean,203,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9680286943912506,0.9845156073570251,0.9515417814254761,0.005374692613258958,0.004352705553174019,0.006396679673343897,0006
Clean,204,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9479807019233704,0.9729804396629333,0.9229809641838074,0.008888124022632837,0.007726486772298813,0.010049761272966862,0006
Clean,204,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9664156138896942,0.9843166470527649,0.9485145807266235,0.005571650108322501,0.0044015864841639996,0.006741713732481003,0006
Clean,205,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9478175044059753,0.9729220867156982,0.9227129220962524,0.008920508902519941,0.007747692987322807,0.010093324817717075,0006
Clean,205,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9648774266242981,0.9839450716972351,0.9458097815513611,0.005807619076222181,0.004508069716393948,0.007107168436050415,0006
Clean,206,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9477974474430084,0.9728994965553284,0.9226953983306885,0.008899411419406533,0.007748777512460947,0.01005004532635212,0006
Clean,206,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9635998606681824,0.9835948348045349,0.9436048865318298,0.005970569094642997,0.00459971884265542,0.007341419346630573,0006
Clean,207,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9478794038295746,0.9729952812194824,0.9227635264396667,0.008878687163814902,0.007715861778706312,0.010041512548923492,0006
Clean,207,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9626356959342957,0.9833526015281677,0.9419187903404236,0.006114718038588762,0.004661815706640482,0.007567620370537043,0006
Clean,208,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9480025768280029,0.9730709195137024,0.9229342341423035,0.008871138561517,0.007689931429922581,0.01005234569311142,0006
Clean,208,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9617887139320374,0.9831185340881348,0.9404588937759399,0.006251578452065587,0.004722459241747856,0.007780697662383318,0006
Clean,209,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9481602013111115,0.9730929732322693,0.9232274293899536,0.008840245427563787,0.007682983297854662,0.009997507557272911,0006
Clean,209,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9737966060638428,0.9851290583610535,0.9624641537666321,0.004567636409774423,0.0041776616126298904,0.004957611206918955,0006
Clean,210,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9481439292430878,0.9730367660522461,0.9232510924339294,0.008827385026961565,0.007699502632021904,0.009955267421901226,0006
Clean,210,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9712647199630737,0.9853704571723938,0.9571589827537537,0.004856892395764589,0.004103869199752808,0.005609915591776371,0006
Clean,211,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9480359852313995,0.9729830026626587,0.9230889678001404,0.008828438585624099,0.007717826869338751,0.009939050301909447,0006
Clean,211,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9682669639587402,0.9846792817115784,0.9518546462059021,0.005278254160657525,0.004295975435525179,0.006260532885789871,0006
Clean,212,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9479232728481293,0.9728791117668152,0.9229674339294434,0.008829736150801182,0.0077530695125460625,0.009906402789056301,0006
Clean,212,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9664306640625,0.9842417240142822,0.9486196041107178,0.005526992725208402,0.004420432727783918,0.006633552722632885,0006
Clean,213,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9477245211601257,0.9728209376335144,0.9226281046867371,0.008853207807987928,0.00777305755764246,0.009933358058333397,0006
Clean,213,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9648219645023346,0.9838508367538452,0.945793092250824,0.005757495295256376,0.004530847072601318,0.006984143517911434,0006
Clean,214,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.947668194770813,0.9727376699447632,0.9225987195968628,0.008872634964063764,0.007800693158060312,0.009944576770067215,0006
Clean,214,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9635040163993835,0.983435332775116,0.9435727000236511,0.005961004877462983,0.004651140421628952,0.007270869333297014,0006
Clean,215,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9477293193340302,0.9726518392562866,0.9228067994117737,0.008873263373970985,0.007829549722373486,0.009916977025568485,0006
Clean,215,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9624567329883575,0.983026385307312,0.9418870806694031,0.006123826839029789,0.0047688535414636135,0.007478800136595964,0006
Clean,216,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9475211501121521,0.9725817441940308,0.9224605560302734,0.008893915452063084,0.007851562462747097,0.00993626844137907,0006
Clean,216,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9612789750099182,0.9826354384422302,0.9399225115776062,0.006292128935456276,0.004880134481936693,0.007704123388975859,0006
Clean,217,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9475414454936981,0.972497284412384,0.9225856065750122,0.008890317752957344,0.00788060948252678,0.009900026023387909,0006
Clean,217,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9733105301856995,0.9845466613769531,0.9620743989944458,0.004644535714760423,0.00436857994645834,0.004920491483062506,0006
Clean,218,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9472593665122986,0.9724127054214478,0.9221060276031494,0.008925740141421556,0.00790378823876381,0.009947692044079304,0006
Clean,218,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9704467356204987,0.9847366213798523,0.956156849861145,0.004981049336493015,0.004307453986257315,0.005654644686728716,0006
Clean,219,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9472591876983643,0.972365140914917,0.9221532344818115,0.008949757553637028,0.007919087074697018,0.009980428032577038,0006
Clean,219,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9674882888793945,0.9840419292449951,0.950934648513794,0.005420072004199028,0.004498641472309828,0.006341502536088228,0006
Clean,220,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9474433362483978,0.9723028540611267,0.922583818435669,0.008939695544540882,0.00794199202209711,0.009937399066984653,0006
Clean,220,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9658386409282684,0.983662486076355,0.9480147957801819,0.005657260539010167,0.004607473034411669,0.0067070480436086655,0006
Clean,221,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9471713006496429,0.9721828699111938,0.922159731388092,0.009026169776916504,0.007977642118930817,0.010074697434902191,0006
Clean,221,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9641292691230774,0.9832212328910828,0.945037305355072,0.0059421369805932045,0.0047300816513597965,0.0071541923098266125,0006
Clean,222,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9473331272602081,0.97210294008255,0.9225633144378662,0.008990107104182243,0.008000531233847141,0.009979682974517345,0006
Clean,222,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.962959498167038,0.9828004837036133,0.9431185126304626,0.006092877825722098,0.004846903495490551,0.007338852155953646,0006
Clean,223,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9471554458141327,0.9721002578735352,0.9222106337547302,0.008982770144939423,0.008003486320376396,0.009962053969502449,0006
Clean,223,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9617839157581329,0.982483446598053,0.9410843849182129,0.006244052434340119,0.004936829209327698,0.007551275659352541,0006
Clean,224,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.947095513343811,0.9720917344093323,0.9220992922782898,0.00899837026372552,0.008008691482245922,0.009988049045205116,0006
Clean,224,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9607782661914825,0.9821550846099854,0.9394014477729797,0.006407641572877765,0.005031905602663755,0.007783377543091774,0006
Clean,225,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9469583034515381,0.9720194935798645,0.9218971133232117,0.009031064808368683,0.008029842749238014,0.010032286867499352,0006
Clean,225,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9726635813713074,0.9840901494026184,0.9612370133399963,0.004783248761668801,0.004510733764618635,0.0050557637587189674,0006
Clean,226,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9469823837280273,0.9719750881195068,0.9219896793365479,0.00908751878887415,0.00804624892771244,0.010128788650035858,0006
Clean,226,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9699913263320923,0.9842972755432129,0.9556853771209717,0.005142683628946543,0.00444770185276866,0.005837665405124426,0006
Clean,227,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9470821022987366,0.971950888633728,0.9222133159637451,0.009097043890506029,0.008052652701735497,0.010141435079276562,0006
Clean,227,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9670276641845703,0.9836291074752808,0.9504262208938599,0.00557019654661417,0.004630620591342449,0.006509772501885891,0006
Clean,228,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9469001889228821,0.9718992114067078,0.9219011664390564,0.009137275628745556,0.008072924800217152,0.01020162645727396,0006
Clean,228,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9651080965995789,0.983252227306366,0.9469639658927917,0.005850162357091904,0.004736670758575201,0.006963653955608606,0006
Clean,229,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9467204511165619,0.9718818068504333,0.9215590953826904,0.009158835746347904,0.008082305081188679,0.01023536641150713,0006
Clean,229,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9634882509708405,0.9828905463218689,0.944085955619812,0.006078983889892697,0.004840665962547064,0.007317301817238331,0006
Clean,230,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9464474320411682,0.9719043970108032,0.9209904670715332,0.00921074254438281,0.00807561632245779,0.01034586876630783,0006
Clean,230,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9620427489280701,0.982584536075592,0.9415009617805481,0.006303936941549182,0.004923755768686533,0.007684118114411831,0006
Clean,231,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9464997947216034,0.9719473123550415,0.9210522770881653,0.00917003070935607,0.008060368709266186,0.010279692709445953,0006
Clean,231,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.960994303226471,0.9823028445243835,0.9396857619285583,0.006427709478884935,0.004999646916985512,0.007855772040784359,0006
Clean,232,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9465583860874176,0.9720233082771301,0.9210934638977051,0.00915075745433569,0.008039822801947594,0.010261692106723785,0006
Clean,232,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9601699411869049,0.9820682406425476,0.9382716417312622,0.006552640814334154,0.005067427642643452,0.008037853986024857,0006
Clean,233,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9466963112354279,0.9719448089599609,0.9214478135108948,0.009141978342086077,0.008062710054218769,0.010221246629953384,0006
Clean,233,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9722313284873962,0.9839975833892822,0.9604650735855103,0.0048829864244908094,0.004546935670077801,0.005219037178903818,0006
Clean,234,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9467875361442566,0.9718803763389587,0.9216946959495544,0.009165440686047077,0.00808517076075077,0.010245710611343384,0006
Clean,234,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9697211980819702,0.9841976165771484,0.955244779586792,0.005207705544307828,0.004487006925046444,0.005928404163569212,0006
Clean,235,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9468968212604523,0.9718470573425293,0.9219465851783752,0.00918298028409481,0.008097407408058643,0.010268553160130978,0006
Clean,235,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9668465554714203,0.9835264682769775,0.950166642665863,0.005640639225021005,0.004672711715102196,0.006608566734939814,0006
Clean,236,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9469253122806549,0.9717950224876404,0.9220556020736694,0.009197176899760962,0.008118048310279846,0.010276305489242077,0006
Clean,236,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.965129554271698,0.9831555485725403,0.9471035599708557,0.005895307520404458,0.004779309965670109,0.007011305075138807,0006
Clean,237,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9465900361537933,0.9716513156890869,0.9215287566184998,0.009262646082788706,0.008166796527802944,0.010358495637774467,0006
Clean,237,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9633865356445312,0.9826971292495728,0.9440759420394897,0.0061608413234353065,0.004912182688713074,0.007409499958157539,0006
Clean,238,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9467322528362274,0.9714943170547485,0.9219701886177063,0.009272637777030468,0.008212875574827194,0.010332399979233742,0006
Clean,238,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9623321890830994,0.9822229743003845,0.9424414038658142,0.006347278133034706,0.005045654717832804,0.0076489015482366085,0006
Clean,239,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9466089308261871,0.9714525938034058,0.9217652678489685,0.0093120988458395,0.008225842379033566,0.010398355312645435,0006
Clean,239,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9611360132694244,0.9818617105484009,0.940410315990448,0.006544293602928519,0.0051478068344295025,0.007940780371427536,0006
Clean,240,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9469172954559326,0.9714465737342834,0.9223880171775818,0.009283872321248055,0.008227136917412281,0.010340607725083828,0006
Clean,240,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9604604542255402,0.981525719165802,0.9393951892852783,0.006666378118097782,0.005241631530225277,0.008091124705970287,0006
Clean,241,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.946740984916687,0.9714342951774597,0.9220476746559143,0.009294752962887287,0.00822945311665535,0.010360052809119225,0006
Clean,241,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9719911515712738,0.9835169911384583,0.9604653120040894,0.005012985551729798,0.004703245125710964,0.005322725977748632,0006
Clean,242,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9462838470935822,0.9713800549507141,0.9211876392364502,0.009356225375086069,0.008245215751230717,0.010467234998941422,0006
Clean,242,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9691053628921509,0.9837225675582886,0.9544881582260132,0.005371131934225559,0.004637719132006168,0.00610454473644495,0006
Clean,243,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9460155069828033,0.9713167548179626,0.920714259147644,0.009353164117783308,0.008271516300737858,0.010434811934828758,0006
Clean,243,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9659596383571625,0.9830130934715271,0.9489061832427979,0.005794832482933998,0.0048395018093287945,0.006750163156539202,0006
Clean,244,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9457424283027649,0.971377968788147,0.9201068878173828,0.009394251275807619,0.008251744322478771,0.010536758229136467,0006
Clean,244,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9641220271587372,0.982712984085083,0.9455310702323914,0.0060722120106220245,0.0049168565310537815,0.0072275674901902676,0006
Clean,245,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9464776813983917,0.971545934677124,0.9214094281196594,0.009248439688235521,0.00818940531462431,0.010307474061846733,0006
Clean,245,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9633294343948364,0.9825415015220642,0.9441173672676086,0.006147497100755572,0.004950023256242275,0.007344970945268869,0006
Clean,246,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9464927613735199,0.9717049598693848,0.921280562877655,0.009243827778846025,0.008140183053910732,0.010347472503781319,0006
Clean,246,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.962179034948349,0.982379674911499,0.941978394985199,0.006321130087599158,0.004989246837794781,0.007653013337403536,0006
Clean,247,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9466580748558044,0.9716817736625671,0.9216343760490417,0.009202130604535341,0.008142843842506409,0.010261417366564274,0006
Clean,247,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9612711369991302,0.9820650219917297,0.9404772520065308,0.006436617812141776,0.005072844680398703,0.0078003909438848495,0006
Clean,248,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9462686479091644,0.971553385257721,0.9209839105606079,0.009240059182047844,0.008179823867976665,0.010300294496119022,0006
Clean,248,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9599740505218506,0.9816266298294067,0.9383214712142944,0.006619219901040196,0.00519447261467576,0.008043967187404633,0006
Clean,249,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9464572370052338,0.9716030359268188,0.9213114380836487,0.009189349133521318,0.008162678219377995,0.010216020047664642,0006
Clean,249,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9720053672790527,0.9836507439613342,0.9603599905967712,0.004928304115310311,0.004644385073333979,0.005212223157286644,0006
Clean,250,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9463395476341248,0.9717555642127991,0.9209235310554504,0.009148985613137484,0.008112706243991852,0.010185264982283115,0006
Clean,250,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9693432450294495,0.9840570092201233,0.9546294808387756,0.005200158571824431,0.004517269786447287,0.005883047357201576,0006
Clean,251,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9471800029277802,0.9720264077186584,0.9223335981369019,0.00897878734394908,0.008033839985728264,0.009923734702169895,0006
Clean,251,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9673168063163757,0.9837400913238525,0.9508935213088989,0.005454052705317736,0.0046010371297597885,0.006307068280875683,0006
Clean,252,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9469203650951385,0.9719353914260864,0.9219053387641907,0.009011934045702219,0.008056187070906162,0.009967681020498276,0006
Clean,252,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9653781354427338,0.983322262763977,0.9474340081214905,0.005727886222302914,0.004711144138127565,0.006744628306478262,0006
Clean,253,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9468581676483154,0.9720079898834229,0.921708345413208,0.009015023708343506,0.008024641312658787,0.010005406104028225,0006
Clean,253,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9638358056545258,0.9830602407455444,0.9446113705635071,0.005939484341070056,0.0047725290060043335,0.007106439676135778,0006
Clean,254,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.946858137845993,0.9722646474838257,0.9214516282081604,0.008979837410151958,0.007951675914227962,0.010007998906075954,0006
